691516	0	40439	1
11653	0	40660	1
11653	0	40662	1
423287	0	40769	1
1173769	0	40878	1
1164761	0	40886	1
583734	0	40995	1
448621	0	41210	1
608955	0	41322	1
744373	0	41430	1
287532	0	41540	1
624752	0	41649	1
396288	0	41870	1
683242	0	41980	1
1164759	0	42092	1
189935	0	42203	1
189935	0	42205	1
189935	0	42208	1
690255	0	42315	1
593603	0	42421	1
445857	0	42528	1
193384	0	42854	1
656174	0	42963	1
395608	0	43070	1
1164758	0	43297	1
449132	0	43514	1
15252	0	43623	1
565659	0	43734	1
482806	0	43850	1
705802	0	43957	1
663380	0	44068	1
1174666	0	44174	1
252674	0	44298	1
541895	0	44851	1
441367	0	44961	1
512638	0	45178	1
616319	0	45295	1
308679	0	45513	1
500192	0	45843	1
5202	0	46059	1
610542	0	46170	1
465276	0	46283	1
639751	0	46609	1
747871	0	46717	1
741934	0	47051	1
413103	0	47475	1
593717	0	47597	1
592050	0	47707	1
685380	0	47816	1
71865	0	47925	1
684440	0	48028	1
138729	0	48249	1
634747	0	48349	1
575732	0	48460	1
612478	0	48564	1
426221	0	48576	1
674833	0	48690	1
215545	0	49013	1
600133	0	49224	1
1183781	0	49333	1
219912	0	49668	1
707196	0	49776	1
724592	0	49882	1
495625	0	49995	1
675176	0	50319	1
748701	0	50428	1
455980	0	50535	1
1164749	0	50643	1
641438	0	50758	1
684298	0	50880	1
644111	0	51196	1
754337	0	51310	1
330982	0	51842	1
452366	0	52069	1
711476	0	52829	1
661860	0	52947	1
478196	0	53276	1
592008	0	53383	1
165453	0	53703	1
443458	0	53811	1
695106	0	53916	1
474783	0	54025	1
1164746	0	54256	1
55048	0	54363	1
385458	0	15065	1
548479	0	54787	1
499812	0	54905	1
15408	0	55006	1
422167	0	55119	1
457348	0	55137	1
457348	0	55145	1
754130	0	55360	1
1164745	0	55470	1
117664	0	55685	1
753352	0	55794	1
435356	0	55912	1
445911	0	56127	1
476407	0	56243	1
121365	0	56349	1
412886	0	56453	1
412886	0	56458	1
510172	0	56565	1
1164744	0	56672	1
1164744	0	56676	1
523140	0	56781	1
13315	0	57093	1
657061	0	57201	1
603130	0	57309	1
589631	0	57429	1
589631	0	57430	1
81707	0	57642	1
81707	0	57645	1
81707	0	57646	1
730829	0	57755	1
1164743	0	57859	1
618583	0	57972	1
399731	0	58076	1
613644	0	58188	1
613644	0	58190	1
623325	0	58297	1
575269	0	58411	1
653151	0	58846	1
1164742	0	59058	1
735199	0	59173	1
18970	0	59278	1
557583	0	59385	1
728984	0	59493	1
403058	0	59505	1
572255	0	59616	1
735744	0	59720	1
447671	0	59829	1
49432	0	59939	1
610634	0	60054	1
636587	0	60163	1
79048	0	60376	1
601958	0	60594	1
213201	0	60808	1
684329	0	61137	1
289167	0	61351	1
289167	0	61356	1
1183780	0	61460	1
1164740	0	61569	1
411572	0	61682	1
395288	0	61696	1
45348	0	61803	1
592967	0	61911	1
386034	0	62021	1
438666	0	62133	1
407016	0	62347	1
614703	0	62568	1
504875	0	62685	1
504875	0	62686	1
6811	0	62787	1
1164739	0	62799	1
490998	0	62909	1
247230	0	25379	1
247230	0	63020	1
431784	0	63230	1
591492	0	63345	1
492479	0	63449	1
440856	0	63567	1
447830	0	63778	1
569593	0	63887	1
154289	0	64117	1
557644	0	64225	1
661106	0	64332	1
185266	0	64545	1
710271	0	64661	1
495054	0	64880	1
1173767	0	64983	1
1173767	0	64984	1
1173767	0	64985	1
1173767	0	64990	1
709018	0	64998	1
515427	0	65109	1
1164737	0	65212	1
574996	0	65433	1
221711	0	65750	1
261678	0	66077	1
709162	0	66105	1
612024	0	66215	1
1164736	0	66432	1
597443	0	66537	1
606851	0	66645	1
448166	0	66976	1
37504	0	67087	1
738470	0	67194	1
310290	0	67206	1
553949	0	67318	1
428555	0	67748	1
442860	0	67966	1
523281	0	68080	1
581306	0	68182	1
576539	0	68304	1
447937	0	68414	1
276450	0	68523	1
710991	0	68633	1
480298	0	68738	1
596897	0	68965	1
23937	0	69395	1
649867	0	69404	1
649867	0	69406	1
711556	0	69737	1
449147	0	69959	1
1164733	0	70066	1
484785	0	70172	1
385698	0	70270	1
699911	0	70488	1
134627	0	70610	1
624097	0	70834	1
543762	0	71042	1
470449	0	71370	1
508527	0	71484	1
495126	0	71597	1
458121	0	71705	1
741772	0	71807	1
414496	0	72137	1
520945	0	72245	1
587473	0	72350	1
101453	0	72578	1
718690	0	72685	1
563293	0	72803	1
511889	0	72912	1
483949	0	73020	1
469757	0	73125	1
532152	0	73237	1
121474	0	73452	1
403810	0	73557	1
735486	0	73773	1
514688	0	73901	1
216639	0	74005	1
634235	0	74111	1
577404	0	74226	1
228668	0	74327	1
686791	0	74439	1
699971	0	74546	1
445089	0	74654	1
729120	0	74884	1
1164725	0	74996	1
280515	0	75098	1
584878	0	75223	1
584878	0	75224	1
584878	0	75229	1
624360	0	75537	1
408938	0	75757	1
153580	0	75865	1
568535	0	75977	1
568535	0	75978	1
568535	0	75979	1
487682	0	75985	1
1164724	0	76204	1
612170	0	76423	1
124961	0	76534	1
374612	0	76641	1
618540	0	76857	1
430318	0	76968	1
620568	0	77073	1
1173766	0	77087	1
667985	0	77201	1
601987	0	77309	1
276042	0	77531	1
757003	0	77639	1
483746	0	77749	1
325993	0	78083	1
736493	0	78194	1
603520	0	78304	1
603520	0	78310	1
656030	0	78413	1
665144	0	78521	1
1164722	0	76202	1
416098	0	78740	1
634365	0	79162	1
70228	0	79497	1
546584	0	79717	1
1164721	0	79826	1
1164721	0	79827	1
1164721	0	79828	1
544357	0	79932	1
654573	0	80038	1
598046	0	80149	1
614234	0	80255	1
529320	0	80367	1
529320	0	80372	1
289051	0	80591	1
332622	0	80706	1
272115	0	80816	1
318209	0	81140	1
575693	0	81254	1
497067	0	81475	1
519307	0	81480	1
599617	0	81596	1
700838	0	81807	1
751663	0	81915	1
491271	0	82135	1
1164719	0	82245	1
642276	0	82352	1
427705	0	82570	1
612757	0	82692	1
713518	0	82800	1
643669	0	83019	1
677853	0	83125	1
449951	0	83232	1
599225	0	83560	1
644299	0	83679	1
339438	0	84100	1
711391	0	84211	1
613131	0	84319	1
1164717	0	84648	1
52216	0	84763	1
140670	0	84769	1
671768	0	84877	1
629699	0	84979	1
630158	0	85087	1
645588	0	85195	1
733774	0	85303	1
133098	0	85633	1
287144	0	85742	1
2500	0	85847	1
1183778	0	85858	1
93889	0	86185	1
93889	0	86188	1
163844	0	86292	1
112716	0	86403	1
642081	0	86622	1
614942	0	86735	1
702173	0	86948	1
741900	0	86956	1
399407	0	87067	1
602237	0	87285	1
587547	0	87606	1
393087	0	87932	1
614226	0	88039	1
385794	0	88054	1
654757	0	88169	1
627848	0	88274	1
684083	0	88604	1
735646	0	88717	1
488165	0	89048	1
1173765	0	89148	1
694128	0	89164	1
463892	0	89378	1
543110	0	89484	1
1164713	0	89590	1
107055	0	89699	1
650899	0	89914	1
736973	0	90024	1
369518	0	90135	1
685854	0	90246	1
396424	0	90691	1
396424	0	90697	1
1164712	0	90804	1
516558	0	91016	1
504412	0	91123	1
558936	0	91343	1
467090	0	91348	1
742414	0	91565	1
531189	0	91888	1
1164711	0	91995	1
433601	0	92109	1
443892	0	92208	1
526495	0	92317	1
526495	0	92320	1
526495	0	92322	1
489571	0	92425	1
634512	0	92439	1
435183	0	92544	1
681529	0	92652	1
413930	0	93086	1
499265	0	93532	1
687733	0	93866	1
1164709	0	94401	1
389184	0	94513	1
740464	0	95059	1
459067	0	95177	1
441889	0	95279	1
441889	0	95285	1
512345	0	95388	1
137796	0	95500	1
1164708	0	95604	1
1164708	0	95608	1
545663	0	95711	1
728967	0	95728	1
686980	0	95833	1
457962	0	95946	1
656232	0	96048	1
98709	0	96159	1
662874	0	96372	1
396955	0	96595	1
31928	0	96935	1
596601	0	97044	1
727631	0	97144	1
525651	0	97366	1
524839	0	97586	1
154864	0	97695	1
564795	0	97916	1
564795	0	97921	1
1164706	0	98141	1
669148	0	98251	1
184048	0	98353	1
400840	0	98460	1
721061	0	98676	1
582984	0	98785	1
758492	0	98899	1
458594	0	99004	1
184674	0	99014	1
729613	0	99022	1
24289	0	99241	1
1164705	0	99352	1
1164705	0	99359	1
746789	0	99464	1
581533	0	99890	1
396563	0	100008	1
655160	0	100110	1
393874	0	100235	1
434802	0	100447	1
1164704	0	100558	1
122232	0	100767	1
223385	0	100987	1
746880	0	101096	1
1173764	0	101210	1
688363	0	101221	1
251846	0	101325	1
416665	0	101431	1
520164	0	101539	1
428365	0	101650	1
1164703	0	101766	1
665391	0	101867	1
665391	0	101876	1
737115	0	102084	1
643162	0	102195	1
15116	0	102302	1
663605	0	102528	1
663605	0	102531	1
754126	0	102638	1
290872	0	102852	1
1164702	0	102968	1
102222	0	103073	1
735510	0	103176	1
469986	0	103287	1
613280	0	103514	1
449393	0	103731	1
599114	0	103950	1
1164701	0	104170	1
571673	0	104279	1
614202	0	104496	1
646727	0	104502	1
134744	0	104609	1
609486	0	104827	1
519297	0	105054	1
299873	0	105270	1
1164700	0	105373	1
560136	0	105491	1
744886	0	105610	1
532472	0	105822	1
47283	0	106253	1
452108	0	106469	1
452108	0	106472	1
570962	0	106691	1
74743	0	106809	1
442909	0	106922	1
586715	0	107131	1
533264	0	107343	1
404264	0	107456	1
457416	0	107767	1
457416	0	107771	1
396012	0	107885	1
123612	0	107990	1
452484	0	108205	1
753808	0	108426	1
646752	0	108530	1
463521	0	108854	1
349485	0	109083	1
209441	0	109518	1
502658	0	109629	1
134574	0	109735	1
582460	0	109840	1
573198	0	109949	1
399614	0	109959	1
512028	0	109969	1
509581	0	109979	1
724120	0	110407	1
189618	0	110517	1
548882	0	110622	1
419154	0	110737	1
584788	0	110845	1
584788	0	110848	1
262345	0	111060	1
543336	0	111071	1
638530	0	111404	1
1164695	0	111508	1
5048	0	111725	1
704144	0	111944	1
472484	0	112507	1
727428	0	112616	1
1164694	0	112717	1
490734	0	113267	1
733932	0	113368	1
753458	0	113592	1
723396	0	113697	1
723396	0	113703	1
627573	0	114142	1
279610	0	107545	1
302360	0	114470	1
151130	0	114574	1
151130	0	114580	1
151130	0	114583	1
746079	0	114687	1
470036	0	114792	1
564559	0	114906	1
573413	0	115017	1
1164692	0	115120	1
514870	0	115226	1
581208	0	115334	1
407412	0	115568	1
204038	0	115675	1
204038	0	115676	1
231633	0	115887	1
21452	0	116217	1
413786	0	116553	1
704275	0	116564	1
426690	0	116669	1
735907	0	116988	1
306274	0	117099	1
271809	0	117314	1
739506	0	117425	1
1164689	0	117536	1
1164689	0	117539	1
599730	0	117647	1
474932	0	117978	1
450662	0	118306	1
550740	0	118530	1
569982	0	118743	1
76118	0	118867	1
630528	0	118972	1
588585	0	119075	1
490535	0	119177	1
242206	0	119394	1
603316	0	119613	1
144366	0	119723	1
184150	0	119831	1
650883	0	120012	1
75480	0	120032	1
575981	0	120051	1
753821	0	120061	1
613974	0	120083	1
509867	0	120108	1
509867	0	120114	1
250372	0	120124	1
1164686	0	120127	1
1164686	0	120130	1
1164686	0	120133	1
1164686	0	120136	1
214743	0	120150	1
181093	0	120192	1
417336	0	120209	1
735878	0	120229	1
1164685	0	120266	1
400791	0	120279	1
181705	0	120286	1
412683	0	120314	1
645068	0	120317	1
470311	0	120339	1
719003	0	120346	1
218252	0	120357	1
550729	0	120374	1
1164684	0	120394	1
609542	0	120401	1
476796	0	120405	1
144059	0	120416	1
299131	0	120430	1
487595	0	120439	1
533133	0	120466	1
719805	0	120490	1
1164683	0	120509	1
626425	0	120520	1
626425	0	120524	1
584552	0	120533	1
1184678	0	120544	1
709635	0	120545	1
677776	0	120574	1
423912	0	120585	1
423912	0	120586	1
755239	0	120614	1
667780	0	120615	1
1164682	0	120632	1
278124	0	120657	1
760311	0	120666	1
95746	0	120682	1
95746	0	120683	1
95746	0	120690	1
412652	0	120718	1
720466	0	120724	1
699723	0	120735	1
1164680	0	120745	1
61922	0	120760	1
445336	0	120763	1
411178	0	120787	1
64719	0	120796	1
178738	0	120802	1
511462	0	120822	1
511462	0	120824	1
511462	0	120829	1
560526	0	120845	1
729517	0	120883	1
635977	0	120905	1
426703	0	120924	1
92682	0	120930	1
92682	0	120934	1
308455	0	120941	1
578221	0	120953	1
77087	0	120968	1
741380	0	120982	1
420442	0	121002	1
399388	0	121010	1
516030	0	121021	1
760671	0	121039	1
551947	0	121054	1
407784	0	121060	1
295557	0	121070	1
601980	0	121082	1
252470	0	121099	1
219871	0	121143	1
593451	0	121174	1
548647	0	121212	1
295878	0	121216	1
546073	0	121232	1
1164673	0	121238	1
651052	0	121251	1
151098	0	121255	1
705100	0	121270	1
707323	0	121313	1
500781	0	121329	1
603030	0	121334	1
1164672	0	121354	1
606333	0	121375	1
571330	0	121418	1
416509	0	121428	1
527888	0	121436	1
1183774	0	121474	1
1164671	0	121483	1
1164671	0	121489	1
436437	0	121514	1
639976	0	121525	1
469923	0	121538	1
516199	0	121558	1
227004	0	121563	1
670857	0	121574	1
651086	0	121583	1
441386	0	121592	1
678684	0	121632	1
87278	0	121642	1
147363	0	121653	1
147363	0	121660	1
197586	0	121669	1
581917	0	121690	1
466532	0	121693	1
115986	0	121706	1
1164669	0	121731	1
587773	0	121739	1
84285	0	121744	1
606868	0	121769	1
607886	0	121794	1
697001	0	121811	1
546075	0	121823	1
733482	0	121827	1
1164667	0	121841	1
330083	0	121864	1
736314	0	121884	1
639961	0	121893	1
290973	0	121906	1
645657	0	121910	1
400551	0	121916	1
530355	0	121927	1
530355	0	121929	1
530355	0	121934	1
711079	0	121936	1
634990	0	121947	1
456510	0	121956	1
1164666	0	121972	1
243321	0	121999	1
705423	0	122006	1
442662	0	122021	1
442662	0	122025	1
702662	0	122050	1
530301	0	122060	1
244107	0	122075	1
436036	0	122079	1
490937	0	122110	1
625624	0	122124	1
49498	0	122130	1
287540	0	122158	1
671661	0	122167	1
396072	0	122201	1
677572	0	122229	1
592475	0	122236	1
682758	0	122256	1
682758	0	122257	1
666453	0	122270	1
41844	0	122275	1
523181	0	122303	1
224956	0	122323	1
1164663	0	122343	1
529456	0	122354	1
613823	0	122391	1
410253	0	122407	1
757882	0	122419	1
144903	0	122433	1
1480	0	122449	1
623981	0	122491	1
385318	0	122513	1
719836	0	122525	1
695822	0	122549	1
474542	0	122560	1
232129	0	122562	1
1164661	0	122575	1
124727	0	122627	1
248762	0	122646	1
604830	0	122669	1
556017	0	122690	1
1183773	0	122697	1
1164660	0	122704	1
198783	0	122713	1
687387	0	122722	1
382445	0	122740	1
651899	0	122744	1
662261	0	122754	1
521321	0	122773	1
415237	0	122779	1
1164659	0	122823	1
449828	0	122826	1
544857	0	122871	1
615290	0	122889	1
436538	0	122901	1
728788	0	122928	1
1164658	0	122942	1
653717	0	122952	1
440476	0	122964	1
86935	0	122989	1
541311	0	122998	1
470424	0	123008	1
760246	0	123015	1
444313	0	123032	1
537417	0	123037	1
212283	0	123046	1
1173760	0	123053	1
1164657	0	123070	1
591339	0	123092	1
455779	0	123094	1
445059	0	123102	1
251954	0	123113	1
185343	0	123132	1
397028	0	123142	1
455680	0	123160	1
693172	0	123186	1
154700	0	123203	1
474555	0	123216	1
481084	0	123227	1
709172	0	123251	1
460717	0	123256	1
511105	0	123279	1
644283	0	123316	1
575556	0	123327	1
169588	0	123336	1
707885	0	123355	1
444278	0	123383	1
126139	0	123386	1
588481	0	123395	1
756426	0	123454	1
688424	0	123475	1
252460	0	123493	1
122535	0	123519	1
594400	0	123544	1
1164653	0	123548	1
510589	0	123569	1
451752	0	123599	1
596408	0	123617	1
149078	0	123650	1
1164652	0	123661	1
1164652	0	123667	1
705002	0	123681	1
598156	0	123696	1
482853	0	123719	1
661783	0	123729	1
661783	0	123732	1
432676	0	123762	1
95447	0	123791	1
9325	0	123797	1
395923	0	123808	1
561444	0	123815	1
663375	0	123825	1
612935	0	123840	1
478153	0	123847	1
725161	0	123855	1
406419	0	123871	1
728301	0	123875	1
540215	0	123891	1
1183772	0	123898	1
201517	0	123920	1
417107	0	123940	1
102598	0	123947	1
642578	0	123958	1
583908	0	123984	1
506721	0	124008	1
506721	0	124011	1
495040	0	124019	1
495040	0	124020	1
406563	0	124044	1
488378	0	124066	1
51139	0	124086	1
696239	0	124107	1
593020	0	124117	1
291961	0	124132	1
385217	0	124142	1
612146	0	124146	1
1164648	0	124158	1
686298	0	124167	1
464672	0	124174	1
83136	0	124185	1
377371	0	124193	1
412152	0	124209	1
455461	0	124224	1
455461	0	124227	1
554333	0	124237	1
80770	0	124251	1
1173759	0	124259	1
1164643	0	124282	1
296191	0	124303	1
551369	0	42676	1
546731	0	124347	1
513962	0	124358	1
731872	0	124366	1
731872	0	124367	1
578831	0	124390	1
424321	0	124433	1
53168	0	124452	1
1174665	0	124476	1
524085	0	124485	1
524085	0	124486	1
524085	0	124487	1
481688	0	124491	1
553144	0	124501	1
425940	0	124517	1
1164641	0	124522	1
479042	0	124537	1
566801	0	124550	1
566453	0	124577	1
463639	0	124581	1
463639	0	124584	1
359466	0	124603	1
539114	0	124610	1
661408	0	124619	1
1164640	0	124647	1
592382	0	124659	1
431734	0	124671	1
204986	0	124688	1
726567	0	124706	1
636008	0	124720	1
657622	0	124769	1
458297	0	124781	1
27318	0	124791	1
510177	0	124796	1
447182	0	124806	1
694693	0	124821	1
491228	0	124828	1
311022	0	124840	1
397231	0	124845	1
432537	0	124873	1
1164637	0	124877	1
390703	0	124885	1
100841	0	124942	1
39772	0	124955	1
637221	0	124960	1
754782	0	125006	1
299710	0	125023	1
538815	0	125030	1
472716	0	125048	1
556229	0	125056	1
605097	0	125070	1
665921	0	125079	1
122427	0	125101	1
1183771	0	125104	1
135638	0	125142	1
274715	0	125148	1
391046	0	125154	1
511299	0	125179	1
510594	0	125194	1
696116	0	125204	1
471015	0	125241	1
184814	0	125264	1
644767	0	125275	1
118711	0	125297	1
506800	0	125302	1
594637	0	125314	1
545348	0	125324	1
757779	0	125331	1
379967	0	125381	1
379967	0	125388	1
636936	0	125400	1
578763	0	125472	1
638680	0	125495	1
621569	0	125505	1
245709	0	125520	1
441029	0	125548	1
665329	0	125565	1
344989	0	125596	1
344989	0	125597	1
632970	0	125631	1
487135	0	125640	1
716892	0	125662	1
524440	0	125670	1
524440	0	125673	1
72014	0	125682	1
1164629	0	125725	1
1164629	0	125726	1
1164629	0	125730	1
462271	0	125732	1
462271	0	125736	1
462271	0	125738	1
678624	0	125747	1
121415	0	125757	1
410984	0	125790	1
711984	0	125800	1
61151	0	125819	1
458383	0	125830	1
539217	0	125837	1
1164628	0	125842	1
501045	0	125885	1
461000	0	125894	1
400898	0	125911	1
758041	0	125921	1
345474	0	125943	1
421997	0	125950	1
1164627	0	125961	1
601819	0	126018	1
501248	0	126039	1
738720	0	126056	1
514736	0	126060	1
2965	0	126070	1
474551	0	126092	1
502499	0	126100	1
671988	0	126116	1
599608	0	126143	1
468441	0	126151	1
468441	0	126158	1
677935	0	126160	1
460780	0	126170	1
460780	0	126174	1
152424	0	126186	1
1164625	0	126203	1
209954	0	126210	1
443533	0	126219	1
721673	0	126230	1
578859	0	126250	1
193300	0	126284	1
515082	0	126288	1
474634	0	126313	1
454632	0	126327	1
1164624	0	126343	1
1164624	0	126345	1
253515	0	126357	1
584067	0	126376	1
555969	0	126400	1
555969	0	126403	1
402540	0	126408	1
647109	0	126421	1
195984	0	126453	1
1164623	0	126457	1
1164623	0	126464	1
747654	0	126468	1
475031	0	126476	1
41348	0	126492	1
550793	0	126516	1
461890	0	126526	1
655283	0	126544	1
194677	0	126546	1
444924	0	126570	1
1164622	0	126579	1
420756	0	126585	1
559993	0	126647	1
739314	0	126658	1
1173757	0	126671	1
690493	0	126675	1
594535	0	126694	1
1164621	0	126713	1
613227	0	126715	1
389122	0	126729	1
382410	0	126734	1
510468	0	126750	1
406353	0	126771	1
631638	0	96908	1
631638	0	126780	1
52602	0	126801	1
568157	0	126815	1
1164620	0	126831	1
392035	0	126836	1
575138	0	126861	1
637889	0	126866	1
616417	0	126872	1
611475	0	126919	1
605145	0	126967	1
97116	0	126975	1
660255	0	127010	1
533485	0	127024	1
597793	0	127040	1
751080	0	127066	1
712435	0	127103	1
548732	0	127129	1
34316	0	127136	1
102444	0	127159	1
1164616	0	127185	1
717686	0	127196	1
736877	0	127229	1
523867	0	127240	1
104600	0	127251	1
496875	0	127256	1
650957	0	127276	1
56847	0	127305	1
123452	0	127319	1
635698	0	127355	1
616242	0	127364	1
43659	0	127382	1
623549	0	127396	1
1164614	0	127416	1
677376	0	127442	1
433037	0	127454	1
127409	0	127462	1
715216	0	127477	1
719970	0	127534	1
1164613	0	127560	1
583474	0	127562	1
60569	0	127573	1
738170	0	127589	1
438897	0	127630	1
579518	0	127641	1
627297	0	127655	1
739936	0	127661	1
1164612	0	127668	1
606003	0	127679	1
292180	0	127701	1
721722	0	127709	1
515070	0	127719	1
533619	0	127741	1
147558	0	127787	1
477204	0	127807	1
626245	0	127816	1
450766	0	127829	1
720167	0	127855	1
1173756	0	127867	1
546143	0	127880	1
738731	0	127886	1
448634	0	127925	1
692254	0	127940	1
400699	0	127961	1
395882	0	127975	1
139234	0	128000	1
424037	0	128010	1
410490	0	128022	1
525060	0	128029	1
1164609	0	128037	1
671199	0	128051	1
537804	0	128055	1
462010	0	128068	1
554195	0	128081	1
591523	0	128085	1
591523	0	128089	1
714685	0	128093	1
302650	0	128104	1
54038	0	128132	1
509174	0	128144	1
627862	0	128162	1
501140	0	128174	1
412168	0	128185	1
257796	0	128192	1
687552	0	128203	1
450088	0	128218	1
280271	0	128235	1
597463	0	128260	1
291387	0	128282	1
172936	0	128307	1
722806	0	128323	1
655766	0	128327	1
679642	0	128339	1
587789	0	128357	1
606412	0	128380	1
678551	0	128395	1
15297	0	40499	1
546775	0	128409	1
196915	0	128432	1
587387	0	128437	1
135272	0	128454	1
678570	0	128463	1
253236	0	128490	1
507179	0	128506	1
653401	0	128530	1
438312	0	128554	1
31292	0	128569	1
129207	0	128579	1
566690	0	128587	1
276526	0	128610	1
1164603	0	128629	1
322399	0	128634	1
755940	0	128644	1
441639	0	128662	1
440285	0	128673	1
432744	0	128685	1
390926	0	128726	1
657572	0	128733	1
1183768	0	128749	1
682423	0	128783	1
744376	0	128808	1
533564	0	128820	1
608614	0	128833	1
558104	0	128844	1
456376	0	128853	1
465313	0	128869	1
705857	0	128873	1
129798	0	128916	1
614649	0	128925	1
726415	0	128933	1
752156	0	128944	1
389814	0	128984	1
1164600	0	129001	1
459920	0	129011	1
424122	0	129027	1
57109	0	129043	1
727609	0	129052	1
1173755	0	129064	1
6937	0	129068	1
